tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,start_building,start_lon,start_lat,target_building,target_lon,target_lat,start_time,target_time,withinC,withinCend
216,45:47.1,49:24.0,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,3221,Subscriber,1982,1,246317,-71.12015935,42.37228156,6482,-71.1133118,42.37834659,71147,71363,TRUE,TRUE
157,46:02.7,48:39.7,107,Ames St at Main St,42.3625,-71.08822,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,3287,Subscriber,1991,1,203986,-71.08733726,42.36046472,103004,-71.09127079,42.36847077,71162,71319,TRUE,TRUE
861,47:10.4,01:32.3,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,184,Sidney Research Campus/ Erie Street at Waverly,42.35775309,-71.10393405,4739,Subscriber,1979,1,15932,-71.12394336,42.37418637,85709,-71.1019281,42.35765892,71230,72092,TRUE,TRUE
644,47:10.7,57:55.0,80,MIT Stata Center at Vassar St / Main St,42.36213123,-71.09115601,184,Sidney Research Campus/ Erie Street at Waverly,42.35775309,-71.10393405,1143,Subscriber,1981,1,259937,-71.09358036,42.36129295,85648,-71.10580712,42.3592509,71230,71874,TRUE,TRUE
661,48:08.6,59:09.9,80,MIT Stata Center at Vassar St / Main St,42.36213123,-71.09115601,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,5987,Subscriber,1992,0,90862,-71.09435507,42.36124178,15946,-71.10746862,42.37360955,71288,71949,TRUE,TRUE
1045,48:16.8,05:42.0,176,Lesley University,42.38674802,-71.11901879,80,MIT Stata Center at Vassar St / Main St,42.36213123,-71.09115601,4532,Subscriber,1981,1,87368,-71.11790182,42.38654864,124885,-71.09067027,42.36242428,71296,72342,TRUE,TRUE
279,48:22.3,53:01.3,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,5473,Subscriber,1996,1,85573,-71.10026859,42.3601545,49439,-71.093008,42.3675114,71302,71581,TRUE,TRUE
399,48:24.3,55:03.5,380,Mass Ave at Albany St,42.36135838,-71.09670274,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,5362,Subscriber,1995,1,181978,-71.10001588,42.36111281,7609,-71.11140071,42.37604009,71304,71703,TRUE,TRUE
498,49:14.3,57:33.3,107,Ames St at Main St,42.3625,-71.08822,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,2258,Subscriber,1990,2,69953,-71.08937202,42.36342991,85406,-71.10491808,42.36579248,71354,71853,TRUE,TRUE
261,49:15.1,53:37.1,380,Mass Ave at Albany St,42.36135838,-71.09670274,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,5800,Subscriber,1992,1,188299,-71.09518857,42.36165423,103023,-71.09337113,42.36806026,71355,71617,TRUE,TRUE
276,49:16.5,53:53.3,185,Third at Binney,42.36544486,-71.08277142,107,Ames St at Main St,42.3625,-71.08822,3951,Subscriber,1987,1,136800,-71.08240822,42.36795929,202846,-71.08667725,42.36321684,71356,71633,TRUE,TRUE
1609,49:18.3,16:08.2,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,118,Linear Park - Mass. Ave. at Cameron Ave. ,42.397828,-71.130516,5232,Subscriber,1990,1,4917,-71.10346227,42.36805705,257466,-71.1334764,42.39818415,71358,72968,TRUE,TRUE
464,49:53.6,57:38.2,335,Harvard St at Greene-Rose Heritage Park,42.36599433,-71.09522222,189,Kendall T,42.36242784,-71.08495474,5089,Subscriber,1989,2,155688,-71.0967141,42.364284,48471,-71.0853515,42.36362475,71393,71858,TRUE,TRUE
154,49:56.3,52:31.1,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,177,University Park,42.36264779,-71.10006094,4702,Subscriber,1995,1,123079,-71.10399555,42.3600804,167016,-71.10264618,42.36366084,71396,71551,TRUE,TRUE
475,50:00.3,57:56.0,80,MIT Stata Center at Vassar St / Main St,42.36213123,-71.09115601,184,Sidney Research Campus/ Erie Street at Waverly,42.35775309,-71.10393405,4970,Subscriber,1995,1,245878,-71.08788993,42.36149681,85675,-71.10050588,42.35858041,71400,71876,TRUE,TRUE
573,50:08.2,59:41.7,380,Mass Ave at Albany St,42.36135838,-71.09670274,381,Inman Square at Springfield St.,42.37438409,-71.10015746,5707,Subscriber,1991,2,202839,-71.09762665,42.3622725,128154,-71.09818713,42.37266896,71408,71981,TRUE,TRUE
381,50:54.6,57:16.3,189,Kendall T,42.36242784,-71.08495474,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,3115,Subscriber,1990,1,202846,-71.08667725,42.36321684,259415,-71.07452037,42.37258231,71454,71836,TRUE,TRUE
436,51:43.8,58:59.9,80,MIT Stata Center at Vassar St / Main St,42.36213123,-71.09115601,437,Berkshire Street at Cambridge Street,42.37207658,-71.08995434,5833,Subscriber,1996,2,257042,-71.09446882,42.3618513,102946,-71.08989465,42.37002185,71503,71939,TRUE,TRUE
462,51:46.4,59:28.9,141,Kendall Street,42.36356016,-71.08216792,177,University Park,42.36264779,-71.10006094,5294,Subscriber,1976,1,174,-71.08235975,42.36469273,153891,-71.09863822,42.36351022,71506,71968,TRUE,TRUE
579,52:24.1,02:03.6,140,Danehy Park,42.388966,-71.132788,70,Harvard Kennedy School at Bennett St / Eliot St,42.3722168,-71.12188071,3013,Subscriber,1976,2,58760,-71.13211923,42.3916047,257092,-71.12149339,42.37448534,71544,72123,TRUE,TRUE
340,53:05.9,58:45.9,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,2900,Subscriber,1983,1,133760,-71.10207019,42.36690257,100122,-71.09295193,42.37205014,71585,71925,TRUE,TRUE
63,53:30.3,54:33.4,141,Kendall Street,42.36356016,-71.08216792,72,One Broadway / Kendall Sq at Main St / 3rd St,42.36224179,-71.08311072,5715,Subscriber,1994,1,259921,-71.08463183,42.36170904,202849,-71.08585858,42.3621407,71610,71673,TRUE,TRUE
968,53:35.1,09:43.9,107,Ames St at Main St,42.3625,-71.08822,176,Lesley University,42.38674802,-71.11901879,5826,Subscriber,1997,2,4322,-71.08934074,42.36031884,35140,-71.1208286,42.38735335,71615,72583,TRUE,TRUE
870,53:47.9,08:18.6,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,3189,Subscriber,1987,1,202821,-71.11648473,42.37212507,257611,-71.07850643,42.36623525,71627,72498,TRUE,TRUE
392,53:53.1,00:25.4,70,Harvard Kennedy School at Bennett St / Eliot St,42.3722168,-71.12188071,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,3269,Subscriber,1991,2,257905,-71.11909163,42.37345399,96579,-71.11468144,42.37299442,71633,72025,TRUE,TRUE
476,54:08.4,02:04.6,107,Ames St at Main St,42.3625,-71.08822,179,MIT Vassar St,42.35560121,-71.10394478,2070,Subscriber,1983,1,259920,-71.08765373,42.36325299,4356,-71.10442642,42.3543272,71648,72124,TRUE,TRUE
247,54:10.5,58:18.3,107,Ames St at Main St,42.3625,-71.08822,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,2160,Subscriber,1990,1,202175,-71.08865214,42.36359773,201813,-71.09083126,42.35967648,71650,71898,TRUE,TRUE
589,54:31.7,04:21.4,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,2217,Subscriber,1991,1,201808,-71.09201715,42.35968325,182883,-71.10704295,42.367077,71671,72261,TRUE,TRUE
326,54:33.1,59:59.8,107,Ames St at Main St,42.3625,-71.08822,413,Kennedy-Longfellow School 158 Spring St,42.36955298,-71.08579015,2291,Subscriber,1994,2,203986,-71.08733726,42.36046472,66009,-71.08402904,42.36841046,71673,71999,TRUE,TRUE
383,55:00.3,01:23.8,318,Ames St at Broadway,42.3636929,-71.0875672,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,4849,Subscriber,1996,1,202091,-71.08926099,42.36230362,257867,-71.10289087,42.36298572,71700,72083,TRUE,TRUE
298,55:07.1,00:06.0,107,Ames St at Main St,42.3625,-71.08822,386,Sennott Park  Broadway at Norfolk Street,42.36860524,-71.09930186,3951,Subscriber,1995,1,4320,-71.09164183,42.3623479,144328,-71.09878963,42.36614105,71707,72006,TRUE,TRUE
210,55:10.5,58:41.3,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,80,MIT Stata Center at Vassar St / Main St,42.36213123,-71.09115601,4050,Subscriber,2001,2,257908,-71.09154305,42.36022305,69970,-71.0886759,42.36022586,71710,71921,TRUE,TRUE
898,55:35.7,10:34.2,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,105,Lower Cambridgeport at Magazine St / Riverside Rd,42.3572185,-71.11387163,4441,Subscriber,1996,1,11354,-71.07814182,42.36903119,165357,-71.11183668,42.3573303,71735,72634,TRUE,TRUE
227,55:37.2,59:24.5,177,University Park,42.36264779,-71.10006094,80,MIT Stata Center at Vassar St / Main St,42.36213123,-71.09115601,5725,Subscriber,2000,1,153891,-71.09863822,42.36351022,201808,-71.09201715,42.35968325,71737,71964,TRUE,TRUE
169,55:41.4,58:30.7,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,5174,Subscriber,1999,1,185315,-71.11822905,42.3754829,122209,-71.11772985,42.37539152,71741,71910,TRUE,TRUE
589,56:09.5,05:58.6,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,185,Third at Binney,42.36544486,-71.08277142,5278,Subscriber,1974,1,257166,-71.0920709,42.35976105,69948,-71.08561003,42.36408341,71769,72358,TRUE,TRUE
503,56:27.0,04:50.3,80,MIT Stata Center at Vassar St / Main St,42.36213123,-71.09115601,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,3768,Subscriber,1992,1,259940,-71.09356911,42.36161301,259416,-71.07545644,42.37210058,71787,72290,TRUE,TRUE
978,56:31.0,12:49.4,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,437,Berkshire Street at Cambridge Street,42.37207658,-71.08995434,2118,Customer,1989,0,180766,-71.10845209,42.36794229,181212,-71.09104734,42.36964247,71790,72769,TRUE,TRUE
531,57:20.9,06:12.5,189,Kendall T,42.36242784,-71.08495474,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,3252,Subscriber,1984,1,45037,-71.08747349,42.36437315,25529,-71.09914512,42.3590436,71840,72372,TRUE,TRUE
516,57:38.4,06:15.2,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,3287,Subscriber,1985,1,99811,-71.09307749,42.36837999,225777,-71.07928896,42.37199208,71858,72375,TRUE,TRUE
518,58:31.1,07:09.6,80,MIT Stata Center at Vassar St / Main St,42.36213123,-71.09115601,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,4912,Subscriber,1992,1,4366,-71.09166017,42.36144606,176121,-71.1036128,42.36253275,71911,72429,TRUE,TRUE
253,59:01.3,03:14.4,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,4565,Subscriber,1994,2,32506,-71.1085523,42.36514433,89956,-71.09971141,42.35963531,71941,72194,TRUE,TRUE
232,59:10.6,03:03.0,72,One Broadway / Kendall Sq at Main St / 3rd St,42.36224179,-71.08311072,80,MIT Stata Center at Vassar St / Main St,42.36213123,-71.09115601,5715,Subscriber,1994,1,203469,-71.0809096,42.36389212,202851,-71.09320503,42.36115145,71950,72182,TRUE,TRUE
255,59:10.9,03:26.7,179,MIT Vassar St,42.35560121,-71.10394478,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,3352,Subscriber,1996,1,225026,-71.1050547,42.3572392,4325,-71.09342746,42.35764491,71950,72206,TRUE,TRUE
926,59:21.2,14:47.3,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,6005,Subscriber,1991,1,181327,-71.10710195,42.36810821,246650,-71.11813614,42.37942746,71961,72887,TRUE,TRUE
238,59:43.1,03:41.7,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,5174,Subscriber,1995,1,6462,-71.1147987,42.37857222,60390,-71.1200007,42.3713964,71983,72221,TRUE,TRUE
497,59:59.3,08:17.3,105,Lower Cambridgeport at Magazine St / Riverside Rd,42.3572185,-71.11387163,184,Sidney Research Campus/ Erie Street at Waverly,42.35775309,-71.10393405,4753,Subscriber,1984,1,85720,-71.11080104,42.35739237,166003,-71.10671867,42.35879682,71999,72497,TRUE,TRUE
223,59:59.8,03:43.1,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,4099,Subscriber,1992,1,202852,-71.09504333,42.35938232,85404,-71.10165178,42.36574155,71999,72223,TRUE,TRUE
826,01:11.0,14:57.9,107,Ames St at Main St,42.3625,-71.08822,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,2613,Subscriber,1997,1,187323,-71.0852497,42.36268232,102843,-71.0790079,42.37246687,72071,72897,TRUE,TRUE
1549,01:29.7,27:19.0,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,145,Rindge Avenue - O'Neill Library,42.392766,-71.129042,5587,Subscriber,1989,1,245937,-71.09397793,42.35837618,185747,-71.13003018,42.39426869,72089,73638,TRUE,TRUE
854,01:48.4,16:02.9,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,107,Ames St at Main St,42.3625,-71.08822,3909,Subscriber,1989,1,87953,-71.11775258,42.37227408,201822,-71.08985732,42.36070516,72108,72962,TRUE,TRUE
443,02:10.4,09:33.7,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,381,Inman Square at Springfield St.,42.37438409,-71.10015746,6063,Subscriber,1993,1,31681,-71.10752551,42.36614516,15943,-71.1021655,42.3736438,72130,72573,TRUE,TRUE
453,02:14.2,09:48.2,141,Kendall Street,42.36356016,-71.08216792,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,5752,Subscriber,1993,1,203467,-71.08197325,42.36345317,4334,-71.09414158,42.35832148,72134,72588,TRUE,TRUE
338,04:17.1,09:55.3,386,Sennott Park  Broadway at Norfolk Street,42.36860524,-71.09930186,80,MIT Stata Center at Vassar St / Main St,42.36213123,-71.09115601,3128,Subscriber,1987,1,65955,-71.0988752,42.36961728,30590,-71.0919442,42.36397473,72257,72595,TRUE,TRUE
315,05:26.0,10:41.8,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,6142,Subscriber,1995,1,33090,-71.1028911,42.36766045,257908,-71.09154305,42.36022305,72325,72641,TRUE,TRUE
921,05:26.7,20:48.3,80,MIT Stata Center at Vassar St / Main St,42.36213123,-71.09115601,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.36919032,-71.11714125,1657,Subscriber,1994,1,151902,-71.09305889,42.36259267,118418,-71.1141078,42.36860205,72326,73248,TRUE,TRUE
232,06:15.8,10:08.6,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,80,MIT Stata Center at Vassar St / Main St,42.36213123,-71.09115601,4732,Subscriber,1999,1,4323,-71.09477063,42.35904934,201821,-71.09058485,42.36044638,72375,72608,TRUE,TRUE
349,06:22.4,12:12.1,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.36919032,-71.11714125,4099,Subscriber,1992,1,55097,-71.10230166,42.36332152,246819,-71.11519077,42.36797985,72382,72732,TRUE,TRUE
186,07:00.3,10:06.6,107,Ames St at Main St,42.3625,-71.08822,380,Mass Ave at Albany St,42.36135838,-71.09670274,2319,Subscriber,1990,1,4341,-71.08902657,42.36092394,125240,-71.09508139,42.36250999,72420,72606,TRUE,TRUE
257,07:01.9,11:19.1,80,MIT Stata Center at Vassar St / Main St,42.36213123,-71.09115601,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,5725,Subscriber,1989,2,144549,-71.09159435,42.36336144,173841,-71.10169829,42.36036129,72421,72679,TRUE,TRUE
377,07:12.7,13:30.3,139,Dana Park,42.36178044,-71.10809952,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,5819,Subscriber,1987,1,32815,-71.10800893,42.36338016,137070,-71.10532816,42.368901,72432,72810,TRUE,TRUE
457,07:36.7,15:14.6,105,Lower Cambridgeport at Magazine St / Riverside Rd,42.3572185,-71.11387163,179,MIT Vassar St,42.35560121,-71.10394478,2681,Subscriber,1997,1,166181,-71.11107953,42.35560005,117152,-71.10695608,42.35697708,72456,72914,TRUE,TRUE
536,07:38.5,16:34.8,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,141,Kendall Street,42.36356016,-71.08216792,5477,Subscriber,1967,1,93231,-71.09937843,42.363927,203473,-71.07903302,42.36326216,72458,72994,TRUE,TRUE
1064,08:01.1,25:45.5,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,4421,Subscriber,1967,1,87718,-71.12564076,42.37964043,203689,-71.10420252,42.36733158,72481,73545,TRUE,TRUE
738,08:17.9,20:36.0,70,Harvard Kennedy School at Bennett St / Eliot St,42.3722168,-71.12188071,333,699 Mt Auburn St,42.37500235,-71.14871614,3013,Subscriber,1987,1,57067,-71.12240642,42.37461201,170270,-71.15088754,42.37521688,72497,73235,TRUE,TRUE
1082,08:24.3,26:26.4,221,Verizon Innovation Hub 10 Ware Street,42.37250865,-71.11305356,185,Third at Binney,42.36544486,-71.08277142,5012,Subscriber,1977,2,56136,-71.11472946,42.37193323,48471,-71.0853515,42.36362475,72504,73586,TRUE,TRUE
310,08:29.7,13:40.4,70,Harvard Kennedy School at Bennett St / Eliot St,42.3722168,-71.12188071,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,3150,Customer,1975,1,257067,-71.11965924,42.37419159,183449,-71.117327,42.3792389,72509,72820,TRUE,TRUE
250,08:40.4,12:51.2,80,MIT Stata Center at Vassar St / Main St,42.36213123,-71.09115601,189,Kendall T,42.36242784,-71.08495474,3057,Subscriber,1985,1,245877,-71.08795597,42.36214776,48370,-71.0848419,42.3641353,72520,72771,TRUE,TRUE
575,08:47.5,18:23.0,413,Kennedy-Longfellow School 158 Spring St,42.36955298,-71.08579015,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,4121,Subscriber,1983,1,135692,-71.08887148,42.36977569,191774,-71.09909462,42.3651461,72527,73102,TRUE,TRUE
404,08:59.8,15:44.0,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,830,Subscriber,1995,1,257084,-71.12094492,42.37363981,87706,-71.12292262,42.37998717,72539,72944,TRUE,TRUE
582,09:27.1,19:10.0,386,Sennott Park  Broadway at Norfolk Street,42.36860524,-71.09930186,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,4160,Subscriber,1986,1,188818,-71.09747701,42.36725946,225717,-71.09378565,42.3574682,72567,73149,TRUE,TRUE
394,09:39.5,16:13.6,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,80,MIT Stata Center at Vassar St / Main St,42.36213123,-71.09115601,2048,Subscriber,1988,1,124992,-71.09094936,42.36871238,4367,-71.0919839,42.36068363,72579,72973,TRUE,TRUE
159,10:26.4,13:06.0,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,318,Ames St at Broadway,42.3636929,-71.0875672,5473,Subscriber,1996,2,100809,-71.09450613,42.36705036,246684,-71.09098619,42.36326769,72626,72785,TRUE,TRUE
1628,10:47.8,37:56.1,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.36919032,-71.11714125,3200,Subscriber,1991,2,6462,-71.1147987,42.37857222,183695,-71.11575035,42.3701901,72647,74276,TRUE,TRUE
267,10:48.0,15:15.3,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,189,Kendall T,42.36242784,-71.08495474,3783,Subscriber,1997,1,201809,-71.09108474,42.35945066,260667,-71.0815805,42.36302972,72648,72915,TRUE,TRUE
267,10:48.5,15:16.4,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,189,Kendall T,42.36242784,-71.08495474,3352,Subscriber,1996,1,201806,-71.09234636,42.35809007,4330,-71.08450278,42.3605652,72648,72916,TRUE,TRUE
780,11:27.7,24:28.3,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,3269,Subscriber,1991,2,88526,-71.10869637,42.37185762,258228,-71.09098038,42.3666098,72687,73468,TRUE,TRUE
628,11:34.2,22:02.7,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,334,Mass Ave at Hadley/Walden,42.39120972,-71.12260755,5174,Subscriber,1972,2,135134,-71.11582779,42.37186592,87192,-71.11941114,42.39077292,72694,73322,TRUE,TRUE
693,11:44.7,23:18.5,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,386,Sennott Park  Broadway at Norfolk Street,42.36860524,-71.09930186,3959,Subscriber,1994,1,246441,-71.11755092,42.37725327,181217,-71.1013973,42.36685411,72704,73398,TRUE,TRUE
425,12:01.7,19:06.8,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.36919032,-71.11714125,3221,Subscriber,1998,2,60001,-71.11734902,42.37879457,86443,-71.11602686,42.36843676,72721,73146,TRUE,TRUE
488,12:28.7,20:37.7,177,University Park,42.36264779,-71.10006094,413,Kennedy-Longfellow School 158 Spring St,42.36955298,-71.08579015,2457,Subscriber,1995,2,43477,-71.0984067,42.36433095,102894,-71.08395945,42.37137475,72748,73237,TRUE,TRUE
345,12:59.9,18:45.1,189,Kendall T,42.36242784,-71.08495474,386,Sennott Park  Broadway at Norfolk Street,42.36860524,-71.09930186,5089,Subscriber,1991,1,45037,-71.08747349,42.36437315,20685,-71.09584999,42.36938195,72779,73125,TRUE,TRUE
420,13:09.5,20:10.4,80,MIT Stata Center at Vassar St / Main St,42.36213123,-71.09115601,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,4732,Subscriber,1990,1,4341,-71.08902657,42.36092394,63094,-71.10555645,42.36439162,72789,73210,TRUE,TRUE
337,13:49.6,19:27.1,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,184,Sidney Research Campus/ Erie Street at Waverly,42.35775309,-71.10393405,5768,Subscriber,1994,1,4872,-71.10085917,42.36644652,179951,-71.10707148,42.35783719,72829,73167,TRUE,TRUE
829,14:29.2,28:18.6,318,Ames St at Broadway,42.3636929,-71.0875672,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,5473,Subscriber,1996,2,225149,-71.0870465,42.36552715,60358,-71.10329255,42.36382929,72869,73698,TRUE,TRUE
428,14:49.5,21:58.2,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,105,Lower Cambridgeport at Magazine St / Riverside Rd,42.3572185,-71.11387163,3486,Subscriber,1990,1,183926,-71.10123166,42.36319717,166543,-71.11146729,42.35912479,72889,73318,TRUE,TRUE
1131,15:29.1,34:20.7,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,3189,Subscriber,2000,1,127059,-71.07599116,42.36573894,221,-71.09442546,42.35717456,72929,74060,TRUE,TRUE
250,16:01.2,20:12.1,80,MIT Stata Center at Vassar St / Main St,42.36213123,-71.09115601,413,Kennedy-Longfellow School 158 Spring St,42.36955298,-71.08579015,3128,Subscriber,1987,1,201822,-71.08985732,42.36070516,127227,-71.08405603,42.36825785,72961,73212,TRUE,TRUE
433,16:38.2,23:52.0,80,MIT Stata Center at Vassar St / Main St,42.36213123,-71.09115601,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,4072,Subscriber,1952,2,201813,-71.09083126,42.35967648,246345,-71.1009214,42.35983892,72998,73432,TRUE,TRUE
272,16:46.4,21:18.8,189,Kendall T,42.36242784,-71.08495474,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,3783,Subscriber,1988,1,4330,-71.08450278,42.3605652,53575,-71.09324213,42.36428678,73006,73278,TRUE,TRUE
439,18:02.8,25:22.4,176,Lesley University,42.38674802,-71.11901879,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,4106,Subscriber,1969,0,5995,-71.12076909,42.38748433,15884,-71.1212225,42.37505935,73082,73522,TRUE,TRUE
343,18:07.5,23:51.4,80,MIT Stata Center at Vassar St / Main St,42.36213123,-71.09115601,437,Berkshire Street at Cambridge Street,42.37207658,-71.08995434,4194,Subscriber,1992,1,202091,-71.08926099,42.36230362,11239,-71.08651485,42.37127182,73087,73431,TRUE,TRUE
2353,18:34.4,57:48.0,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,4462,Subscriber,1997,1,133862,-71.10142116,42.36359159,88541,-71.10801927,42.37065253,73114,75468,TRUE,TRUE
521,19:02.4,27:43.4,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,184,Sidney Research Campus/ Erie Street at Waverly,42.35775309,-71.10393405,2145,Subscriber,1990,2,38588,-71.1062434,42.36489813,135767,-71.10730042,42.35777101,73142,73663,TRUE,TRUE
556,19:04.9,28:21.5,189,Kendall T,42.36242784,-71.08495474,225,Cambridge Dept. of Public Works -147 Hampshire St.,42.37119728,-71.09759867,3352,Subscriber,1993,2,4332,-71.08353677,42.36120873,20628,-71.0943264,42.3705177,73144,73701,TRUE,TRUE
308,19:35.6,24:44.0,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,4160,Subscriber,1996,1,257122,-71.09319168,42.35950655,137431,-71.10539666,42.36574482,73175,73484,TRUE,TRUE
854,19:42.2,33:56.5,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,184,Sidney Research Campus/ Erie Street at Waverly,42.35775309,-71.10393405,6005,Subscriber,1994,1,121565,-71.11816093,42.38095925,85700,-71.10727904,42.35831796,73182,74036,TRUE,TRUE
761,19:56.4,32:37.8,107,Ames St at Main St,42.3625,-71.08822,221,Verizon Innovation Hub 10 Ware Street,42.37250865,-71.11305356,3909,Subscriber,1989,1,202849,-71.08585858,42.3621407,135131,-71.11383163,42.37290939,73196,73957,TRUE,TRUE
464,20:22.4,28:06.4,189,Kendall T,42.36242784,-71.08495474,184,Sidney Research Campus/ Erie Street at Waverly,42.35775309,-71.10393405,3057,Subscriber,1988,1,48471,-71.0853515,42.36362475,85640,-71.10628431,42.35939172,73222,73686,TRUE,TRUE
