activity_id,start_latitude,start_longitude,end_latitude,end_longitude,travel_purpose,start_t,Unnamed: 7,duration_minutes,distance_miles,start_hour,same_place,day,Unnamed: 13,Unnamed: 14,formatted_date_column
2.3e+18,42.374306,-71.119126,42.38628610000001,-71.12394268,EAT,2022-10-18 17:29:00,,3,1.070002825,17,No,7,,,2022-10-18 17:29:00.000000
3.37e+18,42.374306,-71.119126,42.38413378,-71.12168601,EAT,2022-10-18 17:29:00,,3,0.85808347,17,No,7,,,2022-10-18 17:29:00.000000
1.54e+19,42.373613,-71.119502,42.38566879,-71.12210379,EAT,2022-10-18 17:29:00,,3,1.041684466,17,No,7,,,2022-10-18 17:29:00.000000
1.4e+19,42.373546000000005,-71.120532,42.38368773,-71.12423379,EAT,2022-10-18 17:29:00,,18,0.946354191,17,No,7,,,2022-10-18 17:29:00.000000
6.07e+18,42.373613,-71.119502,42.38534288,-71.12003803,EAT,2022-10-18 17:29:00,,3,1.0919835390000001,17,No,7,,,2022-10-18 17:29:00.000000
1.56e+18,42.374531,-71.12011899999999,42.38335093,-71.12327322,EAT,2022-10-18 17:29:00,,3,0.9069794729999999,17,No,7,,,2022-10-18 17:29:00.000000
7.07e+18,42.374306,-71.119126,42.38439808,-71.12091921,EAT,2022-10-18 17:29:00,,3,0.8774352740000001,17,No,7,,,2022-10-18 17:29:00.000000
1.44e+19,42.374531,-71.12011899999999,42.38533991,-71.12685295,EAT,2022-10-18 17:29:00,,23,1.218441838,17,No,7,,,2022-10-18 17:29:00.000000
1.49e+19,42.373546000000005,-71.120532,42.38606228,-71.12492463,EAT,2022-10-18 17:29:00,,9,1.4858641719999999,17,No,7,,,2022-10-18 17:29:00.000000
2.67e+18,42.373613,-71.119502,42.38414351,-71.12281778,EAT,2022-10-18 17:29:00,,2,0.8575133770000001,17,No,7,,,2022-10-18 17:29:00.000000
1.74e+19,42.373613,-71.119502,42.38498465,-71.11998181,EAT,2022-10-18 17:29:00,,2,0.829679194,17,No,7,,,2022-10-18 17:29:00.000000
1.49e+19,42.359126,-71.092975,42.35731286,-71.09384526,EAT,2022-10-18 17:30:00,,8,0.45891063200000004,17,No,7,,,2022-10-18 17:30:00.000000
6.87e+18,42.359066,-71.09474399999999,42.35731286,-71.09384526,EAT,2022-10-18 17:30:00,,1,0.266421401,17,No,7,,,2022-10-18 17:30:00.000000
7.41e+18,42.365028,-71.102423,42.36645414,-71.10218414,EAT,2022-10-18 17:30:00,,4,0.22062386399999998,17,No,7,,,2022-10-18 17:30:00.000000
1.81e+19,42.373092,-71.119396,42.370504,-71.077228,EAT,2022-10-18 17:30:00,,10,2.5266655940000002,17,No,7,,,2022-10-18 17:30:00.000000
1.44e+19,42.373092,-71.119396,42.36883569,-71.09152532,EAT,2022-10-18 17:31:00,,10,2.799941403,17,No,7,,,2022-10-18 17:31:00.000000
2.82e+17,42.365028,-71.102423,42.37294898,-71.10756495,EAT,2022-10-18 17:31:00,,3,0.991837278,17,No,7,,,2022-10-18 17:31:00.000000
9.77e+18,42.365028,-71.102423,42.3737049,-71.10802394,EAT,2022-10-18 17:31:00,,9,1.653105494,17,No,7,,,2022-10-18 17:31:00.000000
1.1e+18,42.365028,-71.102423,42.37292002,-71.1079399,EAT,2022-10-18 17:31:00,,10,0.8531840270000001,17,No,7,,,2022-10-18 17:31:00.000000
1.61e+19,42.374306,-71.119126,42.37637468,-71.12812916,EAT,2022-10-18 17:31:00,,2,0.683646072,17,No,7,,,2022-10-18 17:31:00.000000
4.01e+18,42.364217,-71.102907,42.37104749,-71.09921742,EAT,2022-10-18 17:31:00,,3,0.944570635,17,No,7,,,2022-10-18 17:31:00.000000
9.39e+18,42.365028,-71.102423,42.372696000000005,-71.10070763,EAT,2022-10-18 17:31:00,,3,0.700507037,17,No,7,,,2022-10-18 17:31:00.000000
7.32e+18,42.359066,-71.09474399999999,42.35840397,-71.11301375,EAT,2022-10-18 17:31:00,,7,2.184028652,17,No,7,,,2022-10-18 17:31:00.000000
1.12e+17,42.373546000000005,-71.120532,42.36520422,-71.09719836,EAT,2022-10-18 17:31:00,,6,1.7426393269999998,17,No,7,,,2022-10-18 17:31:00.000000
5.46e+18,42.371328999999996,-71.11647099999999,42.37289913,-71.10409441,EAT,2022-10-18 17:32:00,,2,0.914627042,17,No,7,,,2022-10-18 17:32:00.000000
1.46e+19,42.365028,-71.102423,42.36764814,-71.09930599,EAT,2022-10-18 17:32:00,,1,0.33746542700000004,17,No,7,,,2022-10-18 17:32:00.000000
1.75e+19,42.365028,-71.102423,42.36674184,-71.10201407,EAT,2022-10-18 17:32:00,,2,0.150028265,17,No,7,,,2022-10-18 17:32:00.000000
1.09e+19,42.373092,-71.119396,42.39513535,-71.12965973,EAT,2022-10-18 17:32:00,,16,2.804942095,17,No,7,,,2022-10-18 17:32:00.000000
1.04e+19,42.373092,-71.119396,42.39457525,-71.12861224,EAT,2022-10-18 17:32:00,,8,2.3211806,17,No,7,,,2022-10-18 17:32:00.000000
1.29e+19,42.373387,-71.094985,42.38893016,-71.12412029,EAT,2022-10-18 17:33:00,,7,2.07591729,17,No,7,,,2022-10-18 17:33:00.000000
5.95e+18,42.373546000000005,-71.120532,42.372997399999996,-71.07877302,EAT,2022-10-18 17:33:00,,8,2.74583032,17,No,7,,,2022-10-18 17:33:00.000000
4.42e+18,42.374531,-71.12011899999999,42.372997399999996,-71.07877302,EAT,2022-10-18 17:33:00,,10,3.0184580889999997,17,No,7,,,2022-10-18 17:33:00.000000
4.96e+18,42.374306,-71.119126,42.37273004,-71.08719076,EAT,2022-10-18 17:33:00,,13,2.9739689410000003,17,No,7,,,2022-10-18 17:33:00.000000
4.05e+18,42.374306,-71.119126,42.36962701,-71.08419852,EAT,2022-10-18 17:33:00,,7,2.269663671,17,No,7,,,2022-10-18 17:33:00.000000
6.28e+18,42.373546000000005,-71.120532,42.36549809,-71.07758876,EAT,2022-10-18 17:33:00,,9,2.9234268639999996,17,No,7,,,2022-10-18 17:33:00.000000
6.21e+18,42.373546000000005,-71.120532,42.372997399999996,-71.07877302,EAT,2022-10-18 17:33:00,,9,2.773848376,17,No,7,,,2022-10-18 17:33:00.000000
6.29e+18,42.373546000000005,-71.120532,42.372997399999996,-71.07877302,EAT,2022-10-18 17:33:00,,24,4.436323723,17,No,7,,,2022-10-18 17:33:00.000000
3.2e+18,42.373546000000005,-71.120532,42.37063329,-71.09319919,EAT,2022-10-18 17:33:00,,6,1.92120578,17,No,7,,,2022-10-18 17:33:00.000000
1.19e+19,42.374531,-71.12011899999999,42.36624241,-71.07850063,EAT,2022-10-18 17:33:00,,19,3.435957505,17,No,7,,,2022-10-18 17:33:00.000000
6.98e+18,42.359126,-71.092975,42.36916735,-71.08424027,EAT,2022-10-18 17:33:00,,32,1.6693402069999999,17,No,7,,,2022-10-18 17:33:00.000000
1.26e+19,42.359126,-71.092975,42.37032648,-71.08670071,EAT,2022-10-18 17:33:00,,5,1.4543874769999998,17,No,7,,,2022-10-18 17:33:00.000000
9.75e+18,42.373387,-71.094985,42.371269700000006,-71.11366377,EAT,2022-10-18 17:33:00,,8,2.328945127,17,No,7,,,2022-10-18 17:33:00.000000
9.95e+18,42.368071,-71.093378,42.37015417,-71.08632895,EAT,2022-10-18 17:34:00,,2,0.659438883,17,No,7,,,2022-10-18 17:34:00.000000
1.53e+19,42.373092,-71.119396,42.37793,-71.122415,EAT,2022-10-18 17:34:00,,2,0.5830721560000001,17,No,7,,,2022-10-18 17:34:00.000000
2.01e+18,42.373092,-71.119396,42.37298,-71.118463,EAT,2022-10-18 17:34:00,,3,0.19759282,17,No,7,,,2022-10-18 17:34:00.000000
1.57e+19,42.373092,-71.119396,42.37157307,-71.11518507,EAT,2022-10-18 17:34:00,,8,0.418857078,17,No,7,,,2022-10-18 17:34:00.000000
4.08e+18,42.373092,-71.119396,42.371219,-71.117438,EAT,2022-10-18 17:34:00,,2,0.46940824299999995,17,No,7,,,2022-10-18 17:34:00.000000
1.67e+18,42.365028,-71.102423,42.36500739,-71.11405932,EAT,2022-10-18 17:34:00,,5,0.828360003,17,No,7,,,2022-10-18 17:34:00.000000
1.35e+18,42.373092,-71.119396,42.37091874,-71.11071070000001,EAT,2022-10-18 17:34:00,,11,0.61869923,17,No,7,,,2022-10-18 17:34:00.000000
1.41e+19,42.373092,-71.119396,42.37602677,-71.13118516,EAT,2022-10-18 17:34:00,,2,0.6898814590000001,17,No,7,,,2022-10-18 17:34:00.000000
1.66e+19,42.373092,-71.119396,42.3735564,-71.12628486,EAT,2022-10-18 17:34:00,,1,0.5252001079999999,17,No,7,,,2022-10-18 17:34:00.000000
1.41e+19,42.373092,-71.119396,42.37287801,-71.11793192,EAT,2022-10-18 17:34:00,,3,0.794888235,17,No,7,,,2022-10-18 17:34:00.000000
7.69e+18,42.373092,-71.119396,42.37781064,-71.12302282,EAT,2022-10-18 17:34:00,,3,1.122139725,17,No,7,,,2022-10-18 17:34:00.000000
8.25e+18,42.373092,-71.119396,42.37811827,-71.12126615,EAT,2022-10-18 17:34:00,,3,0.83789744,17,No,7,,,2022-10-18 17:34:00.000000
1.29e+19,42.373092,-71.119396,42.37157307,-71.11518507,EAT,2022-10-18 17:34:00,,7,0.410001406,17,No,7,,,2022-10-18 17:34:00.000000
4.58e+18,42.373092,-71.119396,42.37241865,-71.11631325,EAT,2022-10-18 17:34:00,,5,0.290863843,17,No,7,,,2022-10-18 17:34:00.000000
1.15e+19,42.373092,-71.119396,42.37157307,-71.11518507,EAT,2022-10-18 17:34:00,,2,0.592702146,17,No,7,,,2022-10-18 17:34:00.000000
1.74e+19,42.365915,-71.105008,42.363667,-71.09998399999999,EAT,2022-10-18 17:34:00,,9,0.501440741,17,No,7,,,2022-10-18 17:34:00.000000
1.77e+19,42.365915,-71.105008,42.37260575,-71.09024138,EAT,2022-10-18 17:34:00,,7,2.070663206,17,No,7,,,2022-10-18 17:34:00.000000
7.28e+18,42.362782,-71.09388,42.364458,-71.102547,EAT,2022-10-18 17:35:00,,1,0.077544621,17,No,7,,,2022-10-18 17:35:00.000000
1.34e+19,42.364217,-71.102907,42.389756,-71.118932,EAT,2022-10-18 17:35:00,,12,2.7973651989999997,17,No,7,,,2022-10-18 17:35:00.000000
3.14e+18,42.393193,-71.120671,42.395284000000004,-71.12685142,EAT,2022-10-18 17:35:00,,12,0.653687359,17,No,7,,,2022-10-18 17:35:00.000000
1.28e+19,42.365915,-71.105008,42.363966,-71.10188000000001,EAT,2022-10-18 17:35:00,,7,0.37817102700000005,17,No,7,,,2022-10-18 17:35:00.000000
3.91e+18,42.363323,-71.08247,42.366125,-71.081942,EAT,2022-10-18 17:35:00,,1,0.052676401,17,No,7,,,2022-10-18 17:35:00.000000
3.03e+18,42.363323,-71.08247,42.371214,-71.082844,EAT,2022-10-18 17:36:00,,3,0.8869592609999999,17,No,7,,,2022-10-18 17:36:00.000000
1.82e+19,42.373092,-71.119396,42.373737,-71.110086,EAT,2022-10-18 17:36:00,,1,0.360303802,17,No,7,,,2022-10-18 17:36:00.000000
1.3e+19,42.359126,-71.092975,42.36017647,-71.08576965,EAT,2022-10-18 17:37:00,,4,0.208208174,17,No,7,,,2022-10-18 17:37:00.000000
1.15e+19,42.359066,-71.09474399999999,42.364331,-71.102412,EAT,2022-10-18 17:37:00,,3,0.7384022720000001,17,No,7,,,2022-10-18 17:37:00.000000
7.72e+18,42.366069,-71.105366,42.368286,-71.076357,EAT,2022-10-18 17:37:00,,13,2.55060659,17,No,7,,,2022-10-18 17:37:00.000000
6.6e+18,42.372721000000006,-71.091448,42.37135351,-71.08424493,EAT,2022-10-18 17:37:00,,2,0.351923338,17,No,7,,,2022-10-18 17:37:00.000000
8.1e+18,42.359126,-71.092975,42.374223,-71.120026,EAT,2022-10-18 17:37:00,,9,2.321800575,17,No,7,,,2022-10-18 17:37:00.000000
1.31e+19,42.368689,-71.10992399999999,42.364156,-71.102968,EAT,2022-10-18 17:37:00,,1,0.45069277700000004,17,No,7,,,2022-10-18 17:37:00.000000
1.62e+19,42.362782,-71.09388,42.362934,-71.082109,EAT,2022-10-18 17:37:00,,13,1.4806278940000002,17,No,7,,,2022-10-18 17:37:00.000000
8.81e+18,42.362782,-71.09388,42.368065,-71.07774599999999,EAT,2022-10-18 17:38:00,,6,2.0847970559999998,17,No,7,,,2022-10-18 17:38:00.000000
1.09e+19,42.368071,-71.093378,42.372794,-71.080749,EAT,2022-10-18 17:38:00,,5,1.966355166,17,No,7,,,2022-10-18 17:38:00.000000
2.19e+18,42.393193,-71.120671,42.363579,-71.099631,EAT,2022-10-18 17:38:00,,8,2.451242108,17,No,7,,,2022-10-18 17:38:00.000000
1.72e+19,42.389606,-71.11897900000001,42.363653,-71.09684399999999,EAT,2022-10-18 17:38:00,,10,2.9454011760000003,17,No,7,,,2022-10-18 17:38:00.000000
3.95e+17,42.371328999999996,-71.11647099999999,42.36770194,-71.09130939,EAT,2022-10-18 17:39:00,,11,2.990349797,17,No,7,,,2022-10-18 17:39:00.000000
2.34e+18,42.368071,-71.093378,42.362276,-71.095001,EAT,2022-10-18 17:39:00,,1,0.550885053,17,No,7,,,2022-10-18 17:39:00.000000
6.68e+18,42.359126,-71.092975,42.37002105,-71.08577586,EAT,2022-10-18 17:40:00,,19,1.001976122,17,No,7,,,2022-10-18 17:40:00.000000
1.62e+17,42.371827,-71.079453,42.370582,-71.0773,EAT,2022-10-18 17:40:00,,1,0.461683286,17,No,7,,,2022-10-18 17:40:00.000000
1.54e+19,42.360213,-71.085994,42.37007901,-71.08680769,EAT,2022-10-18 17:40:00,,4,1.929543693,17,No,7,,,2022-10-18 17:40:00.000000
8.73e+18,42.365028,-71.102423,42.36669864,-71.07616575,EAT,2022-10-18 17:42:00,,5,1.762765172,17,No,7,,,2022-10-18 17:42:00.000000
1.68e+19,42.373092,-71.119396,42.372399,-71.11943000000001,EAT,2022-10-18 17:42:00,,1,0.25228278,17,No,7,,,2022-10-18 17:42:00.000000
7.18e+18,42.371328999999996,-71.11647099999999,42.37241865,-71.11631325,EAT,2022-10-18 17:43:00,,1,0.080401147,17,No,7,,,2022-10-18 17:43:00.000000
8.85e+18,42.364217,-71.102907,42.371219,-71.117438,EAT,2022-10-18 17:43:00,,25,1.327230533,17,No,7,,,2022-10-18 17:43:00.000000
2.04e+18,42.368689,-71.10992399999999,42.37352729,-71.10466124,EAT,2022-10-18 17:43:00,,2,0.906977465,17,No,7,,,2022-10-18 17:43:00.000000
7.87e+18,42.362782,-71.09388,42.37081,-71.114182,EAT,2022-10-18 17:43:00,,18,0.9706746070000001,17,No,7,,,2022-10-18 17:43:00.000000
1.69e+19,42.364217,-71.102907,42.36814304,-71.10772143,EAT,2022-10-18 17:43:00,,3,0.871959351,17,No,7,,,2022-10-18 17:43:00.000000
8.87e+18,42.368071,-71.093378,42.362891999999995,-71.088942,EAT,2022-10-18 17:43:00,,6,0.330984398,17,No,7,,,2022-10-18 17:43:00.000000
3.7e+18,42.365028,-71.102423,42.37603469,-71.10911513,EAT,2022-10-18 17:43:00,,24,1.2589424790000001,17,No,7,,,2022-10-18 17:43:00.000000
4.88e+17,42.372267,-71.088105,42.37208443,-71.08561771,EAT,2022-10-18 17:44:00,,1,0.48420237200000005,17,No,7,,,2022-10-18 17:44:00.000000
1.4e+18,42.362782,-71.09388,42.364360999999995,-71.101518,EAT,2022-10-18 17:45:00,,1,0.286924371,17,No,7,,,2022-10-18 17:45:00.000000
1.81e+19,42.362782,-71.09388,42.363392,-71.101431,EAT,2022-10-18 17:45:00,,3,0.192651338,17,No,7,,,2022-10-18 17:45:00.000000
6.21e+18,42.362782,-71.09388,42.363191,-71.104569,EAT,2022-10-18 17:45:00,,2,0.550004878,17,No,7,,,2022-10-18 17:45:00.000000
7.24e+18,42.362782,-71.09388,42.36444959,-71.09778087,EAT,2022-10-18 17:45:00,,1,0.31659557,17,No,7,,,2022-10-18 17:45:00.000000
1.1e+19,42.364217,-71.102907,42.35997336,-71.10498807,EAT,2022-10-18 17:45:00,,9,0.497710579,17,No,7,,,2022-10-18 17:45:00.000000
1.68e+18,42.362782,-71.09388,42.36070095,-71.10550052,EAT,2022-10-18 17:45:00,,10,0.5279942870000001,17,No,7,,,2022-10-18 17:45:00.000000
2.3e+18,42.363608,-71.099492,42.36372839,-71.10684286,EAT,2022-10-18 17:45:00,,1,0.573208994,17,No,7,,,2022-10-18 17:45:00.000000
3.68e+18,42.362334999999995,-71.099042,42.36272137,-71.10764637,EAT,2022-10-18 17:45:00,,1,0.585661886,17,No,7,,,2022-10-18 17:45:00.000000
4.1e+18,42.39665,-71.1297,42.374223,-71.120026,EAT,2022-10-18 17:45:00,,8,2.43458879,17,No,7,,,2022-10-18 17:45:00.000000
1.47e+19,42.363323,-71.08247,42.371981,-71.086112,EAT,2022-10-18 17:45:00,,12,0.635496764,17,No,7,,,2022-10-18 17:45:00.000000
3.5e+18,42.389606,-71.11897900000001,42.376635,-71.122979,EAT,2022-10-18 17:45:00,,3,1.221745238,17,No,7,,,2022-10-18 17:45:00.000000
1.52e+19,42.367183000000004,-71.074439,42.37202778,-71.08338961,EAT,2022-10-18 17:45:00,,4,0.690067179,17,No,7,,,2022-10-18 17:45:00.000000
5.11e+18,42.368689,-71.10992399999999,42.37585188,-71.13026093,EAT,2022-10-18 17:46:00,,6,1.681859935,17,No,7,,,2022-10-18 17:46:00.000000
1.03e+19,42.366069,-71.105366,42.36479027,-71.11451003,EAT,2022-10-18 17:46:00,,11,0.572302999,17,No,7,,,2022-10-18 17:46:00.000000
4.46e+18,42.365915,-71.105008,42.374029,-71.114152,EAT,2022-10-18 17:46:00,,5,0.997665225,17,No,7,,,2022-10-18 17:46:00.000000
1.13e+19,42.368071,-71.093378,42.37275,-71.11740999999999,EAT,2022-10-18 17:46:00,,7,1.9109891430000001,17,No,7,,,2022-10-18 17:46:00.000000
1.63e+19,42.364217,-71.102907,42.358764,-71.09635899999999,EAT,2022-10-18 17:47:00,,4,1.6672523609999998,17,No,7,,,2022-10-18 17:47:00.000000
1.72e+19,42.363323,-71.08247,42.36549809,-71.07758876,EAT,2022-10-18 17:48:00,,1,0.443505064,17,No,7,,,2022-10-18 17:48:00.000000
1.37e+19,42.383958,-71.119827,42.366096999999996,-71.10563,EAT,2022-10-18 17:48:00,,8,2.381717729,17,No,7,,,2022-10-18 17:48:00.000000
1.56e+19,42.371328999999996,-71.11647099999999,42.374873,-71.118216,EAT,2022-10-18 17:48:00,,5,0.285607993,17,No,7,,,2022-10-18 17:48:00.000000
1.2e+19,42.363608,-71.099492,42.35731286,-71.09384526,EAT,2022-10-18 17:48:00,,13,0.6975178240000001,17,No,7,,,2022-10-18 17:48:00.000000
8.79e+18,42.360213,-71.085994,42.360184999999994,-71.094321,EAT,2022-10-18 17:48:00,,10,0.55394593,17,No,7,,,2022-10-18 17:48:00.000000
2.23e+18,42.359126,-71.092975,42.359190999999996,-71.093366,EAT,2022-10-18 17:48:00,,13,0.714319534,17,No,7,,,2022-10-18 17:48:00.000000
7.47e+18,42.373092,-71.119396,42.37811827,-71.12126615,EAT,2022-10-18 17:48:00,,5,1.778143663,17,No,7,,,2022-10-18 17:48:00.000000
1.64e+19,42.373092,-71.119396,42.37811827,-71.12126615,EAT,2022-10-18 17:48:00,,4,1.6902024709999999,17,No,7,,,2022-10-18 17:48:00.000000
3.93e+18,42.369725,-71.111874,42.377505,-71.13180200000001,EAT,2022-10-18 17:48:00,,4,1.4345774409999998,17,No,7,,,2022-10-18 17:48:00.000000
1.38e+19,42.377946,-71.107261,42.372069,-71.11994,EAT,2022-10-18 17:48:00,,17,0.927954963,17,No,7,,,2022-10-18 17:48:00.000000
1.36e+19,42.359066,-71.09474399999999,42.372997399999996,-71.07877302,EAT,2022-10-18 17:49:00,,5,1.727526897,17,No,7,,,2022-10-18 17:49:00.000000
2.84e+18,42.373092,-71.119396,42.371365999999995,-71.114827,EAT,2022-10-18 17:49:00,,2,0.78782055,17,No,7,,,2022-10-18 17:49:00.000000
1.48e+19,42.359126,-71.092975,42.36925478,-71.09582394,EAT,2022-10-18 17:49:00,,4,1.082167947,17,No,7,,,2022-10-18 17:49:00.000000
1.67e+19,42.360213,-71.085994,42.3723376,-71.09309683,EAT,2022-10-18 17:49:00,,21,1.138288025,17,No,7,,,2022-10-18 17:49:00.000000
8.8e+18,42.368071,-71.093378,42.37035138,-71.09370949,EAT,2022-10-18 17:49:00,,1,0.342908414,17,No,7,,,2022-10-18 17:49:00.000000
5.07e+18,42.371328999999996,-71.11647099999999,42.36587598,-71.1010699,EAT,2022-10-18 17:49:00,,4,1.44393562,17,No,7,,,2022-10-18 17:49:00.000000
8.07e+18,42.371959999999994,-71.075408,42.36473987,-71.100893,EAT,2022-10-18 17:50:00,,6,2.183579231,17,No,7,,,2022-10-18 17:50:00.000000
1.21e+19,42.363608,-71.099492,42.37119211,-71.07996886,EAT,2022-10-18 17:50:00,,4,1.549937726,17,No,7,,,2022-10-18 17:50:00.000000
1.21e+17,42.359066,-71.09474399999999,42.360184999999994,-71.094321,EAT,2022-10-18 17:50:00,,2,0.11330379300000001,17,No,7,,,2022-10-18 17:50:00.000000
6.84e+18,42.362782,-71.09388,42.36340715,-71.10762735,EAT,2022-10-18 17:50:00,,14,0.75105374,17,No,7,,,2022-10-18 17:50:00.000000
5.33e+17,42.393193,-71.120671,42.39656398,-71.12870704,EAT,2022-10-18 17:50:00,,2,0.9049512479999999,17,No,7,,,2022-10-18 17:50:00.000000
1.43e+19,42.389606,-71.11897900000001,42.39354236,-71.12687956,EAT,2022-10-18 17:50:00,,8,0.45455697799999994,17,No,7,,,2022-10-18 17:50:00.000000
1.07e+19,42.371328999999996,-71.11647099999999,42.37794634,-71.12247634,EAT,2022-10-18 17:51:00,,3,0.8088455520000001,17,No,7,,,2022-10-18 17:51:00.000000
1.1e+18,42.362334999999995,-71.099042,42.3788163,-71.12039240000001,EAT,2022-10-18 17:51:00,,10,2.75316218,17,No,7,,,2022-10-18 17:51:00.000000
1.03e+19,42.385859,-71.11961099999999,42.3788163,-71.12039240000001,EAT,2022-10-18 17:51:00,,6,1.138042211,17,No,7,,,2022-10-18 17:51:00.000000
5.35e+18,42.373092,-71.119396,42.3788163,-71.12039240000001,EAT,2022-10-18 17:51:00,,3,0.847854604,17,No,7,,,2022-10-18 17:51:00.000000
1.18e+19,42.383958,-71.119827,42.37793,-71.122415,EAT,2022-10-18 17:51:00,,10,0.536371264,17,No,7,,,2022-10-18 17:51:00.000000
7.97e+18,42.362782,-71.09388,42.37781064,-71.12302282,EAT,2022-10-18 17:51:00,,7,2.170125749,17,No,7,,,2022-10-18 17:51:00.000000
2.33e+18,42.373092,-71.119396,42.374029,-71.114152,EAT,2022-10-18 17:51:00,,5,0.258653091,17,No,7,,,2022-10-18 17:51:00.000000
1.06e+19,42.373092,-71.119396,42.37345054,-71.11234334,EAT,2022-10-18 17:51:00,,7,0.387966689,17,No,7,,,2022-10-18 17:51:00.000000
8.23e+17,42.357996,-71.114939,42.362305,-71.10736899999999,EAT,2022-10-18 17:52:00,,3,1.254991775,17,No,7,,,2022-10-18 17:52:00.000000
1.49e+19,42.389606,-71.11897900000001,42.387904999999996,-71.119629,EAT,2022-10-18 17:52:00,,6,0.319165924,17,No,7,,,2022-10-18 17:52:00.000000
7.8e+18,42.368071,-71.093378,42.370304,-71.0840192,EAT,2022-10-18 17:52:00,,3,1.034632921,17,No,7,,,2022-10-18 17:52:00.000000
1.04e+19,42.373092,-71.119396,42.36983272,-71.08484067,EAT,2022-10-18 17:52:00,,7,2.341887973,17,No,7,,,2022-10-18 17:52:00.000000
4.05e+18,42.362782,-71.09388,42.37917445,-71.14345965,EAT,2022-10-18 17:52:00,,21,3.6623092219999998,17,No,7,,,2022-10-18 17:52:00.000000
1.45e+19,42.365028,-71.102423,42.36272137,-71.10764637,EAT,2022-10-18 17:53:00,,1,0.439159571,17,No,7,,,2022-10-18 17:53:00.000000
1.58e+19,42.364217,-71.102907,42.35697656,-71.10697907,EAT,2022-10-18 17:53:00,,16,0.860984368,17,No,7,,,2022-10-18 17:53:00.000000
9.07e+18,42.365028,-71.102423,42.358764,-71.09635899999999,EAT,2022-10-18 17:53:00,,5,1.8369941319999998,17,No,7,,,2022-10-18 17:53:00.000000
1.79e+19,42.365028,-71.102423,42.35937843,-71.11232843,EAT,2022-10-18 17:53:00,,4,1.297218657,17,No,7,,,2022-10-18 17:53:00.000000
1.42e+19,42.363323,-71.08247,42.367994,-71.075304,EAT,2022-10-18 17:53:00,,1,0.522457297,17,No,7,,,2022-10-18 17:53:00.000000
3.05e+18,42.363323,-71.08247,42.366778000000004,-71.074993,EAT,2022-10-18 17:53:00,,9,0.516040033,17,No,7,,,2022-10-18 17:53:00.000000
8.21e+18,42.363323,-71.08247,42.366778000000004,-71.074993,EAT,2022-10-18 17:53:00,,2,0.8483832859999999,17,No,7,,,2022-10-18 17:53:00.000000
2.68e+18,42.363323,-71.08247,42.366778000000004,-71.074993,EAT,2022-10-18 17:53:00,,10,0.560627578,17,No,7,,,2022-10-18 17:53:00.000000
1.47e+19,42.363323,-71.08247,42.367994,-71.075304,EAT,2022-10-18 17:53:00,,16,0.8469289790000001,17,No,7,,,2022-10-18 17:53:00.000000
4.22e+18,42.363323,-71.08247,42.366778000000004,-71.074993,EAT,2022-10-18 17:53:00,,2,0.820208237,17,No,7,,,2022-10-18 17:53:00.000000
9.76e+18,42.393193,-71.120671,42.37809387,-71.10839538,EAT,2022-10-18 17:54:00,,5,1.4754562530000002,17,No,7,,,2022-10-18 17:54:00.000000
4.17e+18,42.362334999999995,-71.099042,42.37020486,-71.10846607,EAT,2022-10-18 17:54:00,,13,0.700040414,17,No,7,,,2022-10-18 17:54:00.000000
1.14e+19,42.385859,-71.11961099999999,42.37092105,-71.10578596,EAT,2022-10-18 17:54:00,,7,2.116395873,17,No,7,,,2022-10-18 17:54:00.000000
1.78e+19,42.364217,-71.102907,42.36894159,-71.10930241,EAT,2022-10-18 17:54:00,,2,0.48682876799999997,17,No,7,,,2022-10-18 17:54:00.000000
1.32e+19,42.373387,-71.094985,42.389998,-71.11829200000001,EAT,2022-10-18 17:54:00,,6,1.856698014,17,No,7,,,2022-10-18 17:54:00.000000
1.5e+19,42.364217,-71.102907,42.372069,-71.11994,EAT,2022-10-18 17:55:00,,5,1.3733566519999998,17,No,7,,,2022-10-18 17:55:00.000000
7.55e+18,42.39665,-71.1297,42.38632159,-71.12636773,EAT,2022-10-18 17:55:00,,22,1.1562649040000001,17,No,7,,,2022-10-18 17:55:00.000000
1.11e+19,42.389606,-71.11897900000001,42.38913942,-71.12456740000002,EAT,2022-10-18 17:55:00,,1,0.4748599,17,No,7,,,2022-10-18 17:55:00.000000
5.81e+18,42.373613,-71.119502,42.37712305,-71.10644692,EAT,2022-10-18 17:56:00,,4,1.414049156,17,No,7,,,2022-10-18 17:56:00.000000
4.18e+18,42.359757,-71.101863,42.36560528,-71.09712148,EAT,2022-10-18 17:56:00,,11,0.593359272,17,No,7,,,2022-10-18 17:56:00.000000
6.12e+18,42.365028,-71.102423,42.37405215,-71.09518216,EAT,2022-10-18 17:56:00,,21,1.1326153,17,No,7,,,2022-10-18 17:56:00.000000
7.48e+18,42.363323,-71.08247,42.37379332,-71.09647717,EAT,2022-10-18 17:56:00,,5,1.3936222669999998,17,No,7,,,2022-10-18 17:56:00.000000
5.51e+18,42.363323,-71.08247,42.37428151,-71.09723494,EAT,2022-10-18 17:56:00,,28,1.4902986269999998,17,No,7,,,2022-10-18 17:56:00.000000
2.33e+18,42.363323,-71.08247,42.37344758,-71.09540028,EAT,2022-10-18 17:56:00,,4,1.452794511,17,No,7,,,2022-10-18 17:56:00.000000
